1;8
2;6
2;8
3;6
3;8
3;19
4;1
4;6
4;8
4;19
5;6
5;8
6;1
6;8
6;20
7;8
8;6
8;8
9;2
9;8
9;10
10;4
10;8
10;12
11;21
12;1
12;2
12;18
12;19
13;8
14;8
14;17
15;2
15;8
15;10
16;4
16;6
16;8
17;8
18;1
18;18
19;2
19;8
19;10
20;1
20;2
20;10
20;18
21;6
21;8
22;2
22;3
22;9
22;10
22;16
23;5
23;8
23;17
23;20
24;1
24;2
24;18
25;8
25;9
25;10
26;2
26;8
27;2
27;8
27;18
28;6
28;8
28;16
28;19
29;6
29;8
29;19
30;1
30;2
30;10
30;18
31;8
31;20
32;6
32;8
32;10
32;16
33;8
34;2
34;5
34;18
35;1
35;6
35;8
35;19
36;6
36;16
36;19
37;1
37;18
38;2
38;3
38;8
38;9
38;15
39;1
39;2
39;18
40;4
40;5
40;8
41;4
41;8
41;14
41;20
42;8
42;14
43;13
43;16
43;19
44;8
44;17
44;20
45;16
45;19
46;21
47;8
48;3
48;8
48;20
49;5
49;8
49;9
49;17
50;5
50;8
50;20
51;5
51;8
51;17
52;1
52;2
52;8
53;6
53;8
53;19
54;8
54;16
54;18
54;19
55;2
55;3
55;9
55;18
56;1
56;2
57;8
57;13
58;13
58;18
59;1
59;2
59;18
59;19
60;8
60;16
60;20
61;1
61;8
61;16
61;19
63;8
63;19
64;5
64;8
65;2
65;3
65;10
66;2
66;3
66;9
66;10
66;14
66;16
67;6
67;8
68;1
68;2
68;3
68;9
68;18
69;8
69;11
70;8
70;20
71;8
71;9
72;3
72;8
72;10
72;17
73;1
73;19
74;1
74;4
74;8
75;8
75;21
76;16
76;19
77;4
77;8
77;12
77;20
78;1
78;2
78;10
78;18
79;6
79;8
79;19
80;8
80;17
80;18
81;2
81;3
81;5
81;9
81;10
82;8
82;17
83;5
83;6
84;8
85;6
85;8
85;18
86;2
86;3
86;5
86;9
86;10
87;6
87;8
88;5
88;17
89;6
89;8
90;8
90;20
91;2
91;18
92;8
92;16
93;4
93;8
93;12
93;14
94;16
94;17
94;19
95;6
95;8
96;2
96;16
96;19
97;8
98;2
98;4
98;8
98;12
98;20
99;5
99;6
99;8
100;2
100;8
100;19
100;20
101;21
102;8
102;19
103;5
103;15
103;17
104;5
104;8
104;17
105;8
105;18
106;6
106;8
106;11
106;16
106;19
107;6
107;16
107;19
108;8
109;8
109;16
109;20
110;2
110;8
110;20
111;5
111;8
111;9
112;8
113;1
113;5
113;6
113;8
113;19
114;1
114;8
114;18
114;19
115;2
115;3
115;5
115;9
116;4
116;8
117;1
117;19
